PC1,PC2,True_Label
-12.30517,-2.7263932,0
-17.00117,-2.9328594,0
-12.43688,-0.3099439,0
-16.04488,-3.3330903,0
-13.914089,-2.189576,0
-10.510939,-0.3368473,0
-13.587481,-2.2130923,0
-9.132051,-1.9752407,0
-12.848705,-2.478671,0
-18.95921,-4.4813128,0
-12.58625,-1.2263111,0
-9.6375675,0.07135129,0
-12.50065,-1.8219385,0
-11.691593,-1.5983782,0
-10.017094,-1.2525951,0
-9.840548,0.635669,0
-12.941517,-0.9646541,0
-16.336304,-3.097129,0
-13.402098,-3.1416411,0
-11.626844,-2.1290114,0
-15.745804,-3.9706905,0
-11.094894,-0.033299685,0
-12.969507,-3.0163789,0
-14.578318,-3.2385488,0
-12.756147,-2.258528,0
-10.943005,1.1756418,0
-10.879831,0.16227365,0
-14.328064,-2.771985,0
-8.899975,0.7388792,0
-7.561994,3.0097716,0
-16.384895,-1.5037224,0
-12.861557,-1.2621965,0
-17.209024,-3.913868,0
-11.804779,-1.1893576,0
-10.457701,-0.26421475,0
-11.939056,-1.6117239,0
-13.754412,-1.0280755,0
-13.849535,-2.3128262,0
-14.383318,-3.643836,0
-8.515482,0.32340407,0
-11.560791,-1.0738145,0
-15.699575,-3.3811462,0
-15.50732,-2.2968822,0
-11.73073,-2.1568518,0
-12.898794,-2.4866204,0
-12.244928,0.93416834,0
-14.571085,-2.7035046,0
-14.5394535,-3.1338758,0
-15.261242,-2.690371,0
-16.677013,-2.6944144,0
-13.580332,-1.6851375,0
-14.888491,-2.0885262,0
-15.842897,-2.2198055,0
-11.072548,-2.6933856,0
-13.364016,-1.646463,0
-10.8288765,-0.3739593,0
-13.6610775,-2.6020021,0
-10.913237,-0.55061793,0
-14.493422,-2.39266,0
-14.66725,-1.7645781,0
-15.5832405,-2.3085027,0
-9.940464,-0.1676147,0
-8.7831135,1.6197684,0
-6.4087768,0.3389306,0
-14.689489,-3.7928123,0
-14.62532,-1.8859625,0
-14.399029,-2.759736,0
-12.738924,-1.7733766,0
-11.501251,-2.8012235,0
-14.590038,-4.118887,0
-12.0709305,-1.9594922,0
-11.7778225,-0.25722647,0
-15.4133,-1.4402573,0
-10.992722,-2.4558659,0
-12.433043,-2.324994,0
-13.972427,-1.0004715,0
-13.432669,-0.91514385,0
-8.969889,-1.0951797,0
-12.8239155,-2.1313396,0
-14.3533535,-1.860844,0
-10.334425,-1.4025853,0
-14.29179,-1.5106446,0
-11.32938,-0.3119135,0
-12.488428,-0.95656145,0
-11.937994,0.49003363,0
-14.546698,-1.7903781,0
-16.827276,-3.691347,0
-15.243704,-2.6752572,0
-10.431633,-1.6341939,0
-16.738737,-3.287999,0
-12.615063,-2.8464627,0
-11.444464,-2.8158917,0
-12.716385,-2.9086137,0
-15.275518,-2.9988592,0
-11.652893,-3.172765,0
-14.333981,-3.292344,0
-13.505579,-3.8257432,0
-14.261108,-2.7463553,0
-11.310123,-0.85445035,0
-9.921728,0.41491508,0
-14.398563,-1.5376534,0
-17.54233,-4.8884654,0
-13.954006,-2.124002,0
-15.276108,-3.0779042,0
-9.064373,-0.40824533,0
-15.209839,-2.2220683,0
-15.259127,-1.6139722,0
-11.752443,-1.963762,0
-15.098736,-2.3058634,0
-10.388651,0.8830688,0
-13.188963,-1.0804693,0
-13.656696,-1.3972656,0
-13.762875,-3.0049977,0
-13.904621,-3.4606042,0
-14.579567,-3.528009,0
-10.0140915,-2.1513212,0
-11.890835,-0.95843554,0
-17.212004,-4.841202,0
-15.473318,-4.13151,0
-7.8067555,-1.8904684,0
-13.259121,-2.773818,0
-13.30447,-4.069525,0
-10.179081,-3.6383123,0
-10.915043,-3.2117624,0
-14.192751,-2.1488452,0
-12.189959,-3.695036,0
-14.09016,-4.053125,0
-17.452509,-4.5129566,0
-10.76655,-2.6887257,0
-12.706341,-2.8804264,0
-14.773821,-1.9762455,0
-14.41613,-3.300538,0
-12.0066185,-1.7873452,0
-12.73764,-2.6268978,0
-10.641434,2.673619,0
-14.410744,-2.0224524,0
-14.543468,-3.8625169,0
-14.118731,-1.7211972,0
-12.930059,-3.7091293,0
-13.568346,-4.275032,0
-13.371304,-2.044458,0
-8.5360775,0.20976233,0
-10.304829,-1.2913705,0
-12.99552,-3.161653,0
-14.617882,-2.9476666,0
-13.353409,-3.4231007,0
-11.226517,0.21686983,0
-9.971416,1.3787591,0
-9.6877575,-0.53067327,0
-14.602268,-0.66353726,0
-12.74666,-0.6819751,0
-12.668665,0.106864214,0
-13.60001,-1.5205293,0
-11.453823,-0.9936831,0
-8.553386,2.4859202,0
-14.787596,-3.159666,0
-11.169619,-0.2450645,0
-8.016613,-0.6701385,0
-12.79063,-1.0559208,0
-13.120443,-1.7843962,0
-8.636719,0.29187512,0
-11.881037,-3.883893,0
-15.975309,-1.1980634,0
-15.1307125,-1.246024,0
-10.9139,0.3749578,0
-10.960772,0.75219226,0
-15.701729,-2.28482,0
-11.608341,-2.1027665,0
-15.178419,-3.7400231,0
-10.582676,0.32977653,0
-10.83404,-0.7650299,0
-15.206234,-1.827688,0
-14.784405,-1.6884063,0
-7.0768933,-0.21284008,0
-13.796925,-0.8146124,0
-9.532961,0.17207742,0
-14.215393,-1.1015542,0
-12.512636,-1.4701908,0
-11.348444,-0.7159325,0
-10.689735,0.6198611,0
-13.234531,-2.8998404,0
-8.460716,-3.4085839,0
-3.5045247,0.4498775,0
-14.91461,-3.0053802,0
-16.036652,-4.327476,0
-13.246634,-2.6232297,0
-14.28685,-2.5018077,0
-14.265814,-1.9092696,0
-10.994549,-1.9523253,0
-9.160059,0.34274983,0
-12.53414,-1.4376415,0
-10.049261,0.47905755,0
-12.634701,-2.4961662,0
-12.775137,-2.9912105,0
-16.34747,-4.293728,0
-8.404964,0.53982663,0
-12.143728,-1.2603303,0
-13.101793,-3.0275264,0
-9.771328,-1.9809371,0
-14.331827,-3.4214058,0
-11.891285,-2.6754968,0
-8.591024,-2.7666655,0
-14.081991,-3.0543323,0
-12.687069,-3.5434623,0
-15.210239,-4.100631,0
-12.027737,-2.7768054,0
-16.431858,-3.7607822,0
-12.500389,-2.5398874,0
-6.753404,-5.237442,0
-6.1998944,-4.2728925,0
-17.01296,-2.3752532,0
-8.589546,-1.702229,0
-16.700453,-2.851912,0
-10.828022,-1.9919274,0
-10.485704,-0.25329518,0
-14.172768,-1.4226679,0
-12.793163,-2.0527523,0
-12.270403,-0.80341303,0
-9.709934,-0.7637353,0
-11.120039,0.18914032,0
-9.831881,2.234402,0
-12.355345,-2.6081023,0
-11.448727,-0.82175744,0
-16.986616,-3.6361854,0
-11.474857,-1.6580092,0
-11.099289,-1.0535016,0
-10.786659,-1.0952678,0
-14.473143,-2.2882829,0
-10.435898,-2.2628198,0
-14.099781,-2.3770604,0
-14.096779,-2.4111342,0
-12.586973,-1.1605004,0
-9.202536,0.53727937,0
-14.138531,-4.3283,0
-12.478804,-1.4742713,0
-12.909311,-1.3253207,0
-14.18441,-0.98963594,0
-12.086073,-2.0380824,0
-10.594721,0.48133993,0
-13.874506,-2.917108,0
-16.516201,-4.2667046,0
-16.578737,-3.3566701,0
-15.53406,-3.3358376,0
-10.312141,0.7917936,0
-13.265951,-0.9335147,0
-15.348202,-2.0916257,0
-14.355511,-1.21264,0
-13.161081,-1.2328315,0
-16.169191,-3.283424,0
-14.094,0.11604667,0
-12.606579,-1.1287525,0
-18.491724,-3.7381413,0
-13.882519,-1.8336816,0
-17.30291,-3.8961706,0
-11.2137375,-0.23680043,0
-12.484295,-0.72944665,0
-9.533667,-0.70210767,0
-10.6399975,-2.654021,0
-11.381351,-1.6287612,0
-16.515207,-4.053279,0
-14.748692,-3.6701365,0
-15.937855,-3.163991,0
-12.410484,-1.1498767,0
-13.422592,1.0978568,0
-13.242605,-3.1031847,0
-9.913425,-2.0977252,0
-14.295223,-1.4543507,0
-14.200964,-1.4866278,0
-12.279684,-1.8920612,0
-17.272173,-3.2566748,0
-12.9197445,-1.6099248,0
-13.741779,-1.3940518,0
-16.071619,-2.4633594,0
-17.367514,-3.1397538,0
-12.941446,-2.4336958,0
-18.863348,-4.458999,0
-19.55276,-5.15399,0
-11.31987,-1.84362,0
-3.6836686,7.0730743,0
-14.967291,-2.7155414,0
-12.6413765,-3.4524007,0
-12.1828,-2.2233157,0
-7.0120196,0.85332274,0
-11.135599,-1.3530568,0
-14.432629,-2.5104303,0
-15.175999,-3.8262172,0
-9.1202545,-2.0244966,0
-13.181246,-2.492438,0
-13.311537,-3.8054562,0
-9.206913,-1.76578,0
-14.22023,-2.5822806,0
-15.320459,-2.281626,0
-11.874067,-3.375008,0
-7.436875,-5.80373,0
-11.472883,-0.31601644,0
-17.246021,-3.1966214,0
-15.55364,-2.397809,0
-12.208147,-1.0048494,0
-15.482965,-3.4369845,0
-17.766893,-3.584,0
-12.037975,-3.446477,0
-8.383455,0.27573323,0
-16.766535,-3.6044326,0
-11.274754,-3.3312762,0
-14.777481,-2.1501358,0
-13.845755,-0.19873929,0
-15.178297,-1.3051451,0
-10.552788,-0.36096787,0
