PC1,PC2,True_Label
-11.789161,-4.137468,0
-12.470332,-3.4753923,0
-12.297692,-0.2714212,0
-13.984851,-4.8120837,0
-11.64074,-2.4447324,0
-11.127557,-2.2889204,0
-12.212811,-2.6071527,0
-9.636814,-3.469366,0
-11.0718775,-3.3124905,0
-13.75829,-5.1972475,0
-11.545346,-1.7322184,0
-8.894638,-1.7569759,0
-12.411215,-3.5280166,0
-11.056197,-3.5891464,0
-9.667643,-2.595427,0
-9.371916,1.5165775,0
-11.998368,-3.4189465,0
-13.088291,-4.4670563,0
-10.626604,-3.4651623,0
-10.425529,-3.02435,0
-12.523978,-5.879404,0
-10.732451,0.021509409,0
-10.736708,-4.251074,0
-10.363944,-3.0601366,0
-11.166635,-2.6098077,0
-9.07475,-1.241894,0
-9.256512,3.2575047,0
-12.890231,-3.7996526,0
-11.926486,-2.5028405,0
-8.383911,1.7369382,0
-12.40989,-1.3384389,0
-10.580294,-0.8011193,0
-14.40328,-4.0732727,0
-11.571523,-0.25079536,0
-11.702779,-2.9537003,0
-10.7293825,-2.0072675,0
-13.421047,-1.6404685,0
-11.817371,-3.563998,0
-12.039493,-4.7052646,0
-9.477182,2.0971487,0
-11.067363,0.27633643,0
-12.58883,-4.206603,0
-14.324895,-3.3863716,0
-12.167662,-3.3986025,0
-13.332416,-3.8098369,0
-11.798958,-1.2061708,0
-13.984832,-4.624237,0
-13.684923,-4.1572523,0
-13.609093,-3.9394126,0
-14.163619,-3.7564445,0
-9.627829,-2.958451,0
-14.703552,-2.156549,0
-14.3281975,-3.4306908,0
-11.020261,-3.947931,0
-12.336338,-2.6401424,0
-10.868965,-1.1153605,0
-10.862769,-3.4679182,0
-11.077049,-0.13461304,0
-13.303312,-3.1634707,0
-12.976687,-2.1090648,0
-12.511913,-1.633839,0
-10.408418,0.81681514,0
-9.862166,0.4719429,0
-5.744341,3.9666245,0
-12.17907,-3.9112723,0
-12.518046,-2.670157,0
-13.248122,-2.9703305,0
-12.769073,-2.6790805,0
-9.743535,-1.1133368,0
-12.798154,-3.5954695,0
-9.944418,0.4414456,0
-10.587991,0.7398615,0
-11.854594,1.2997458,0
-9.069438,0.2589805,0
-11.450796,-1.6934121,0
-13.446295,-2.6827495,0
-12.255709,-0.8894336,0
-9.733818,-0.87177706,0
-10.979825,-1.383339,0
-13.552198,-3.48489,0
-9.498622,-1.9623938,0
-12.848081,-1.9359963,0
-12.157324,-1.5561364,0
-13.416411,-1.267718,0
-13.35772,0.3215878,0
-13.669733,-2.141847,0
-13.96577,-5.2462626,0
-13.7499485,-4.5120554,0
-11.182345,-1.9120878,0
-12.781026,-3.2185764,0
-11.371824,-2.8140674,0
-10.119274,-3.5569568,0
-10.506205,-4.531902,0
-12.245784,-3.2176378,0
-10.091716,-3.4651916,0
-12.736009,-4.2170496,0
-11.239192,-3.8678594,0
-11.296138,-4.116046,0
-12.029678,-2.2014925,0
-9.982025,-0.98420167,0
-12.479129,-2.5605092,0
-12.455516,-5.7517843,0
-12.916738,-2.5609443,0
-12.923909,-4.6788893,0
-9.881728,-1.7346481,0
-13.758224,-0.66936827,0
-12.149355,-2.254355,0
-11.207285,-3.139608,0
-12.550055,-3.771225,0
-10.59611,0.8515117,0
-10.983557,-2.9986506,0
-13.966338,-2.968863,0
-12.63762,-3.3984427,0
-12.557092,-4.8324575,0
-15.775939,-5.2279477,0
-9.321289,-3.164253,0
-10.701993,-0.8688545,0
-14.612085,-5.078161,0
-12.969869,-4.7175813,0
-9.06221,-4.9582005,0
-11.6410475,-3.2403984,0
-10.705723,-4.2107077,0
-9.875931,-4.149294,0
-10.864552,-3.782147,0
-12.829726,-3.769125,0
-11.01558,-4.225968,0
-12.124066,-5.3964205,0
-12.994378,-4.5305142,0
-8.739301,-2.6626701,0
-12.454682,-2.693062,0
-13.599215,-2.7381132,0
-11.558154,-3.3588955,0
-12.159579,-2.4766858,0
-10.936084,-3.1566164,0
-12.764035,-0.33042026,0
-11.570075,-1.2666142,0
-12.525086,-4.016265,0
-12.808124,-2.1048841,0
-10.863793,-4.1890845,0
-10.602005,-3.0385976,0
-10.975127,-2.92993,0
-9.191541,-1.3779097,0
-10.853355,-2.5833178,0
-11.3256445,-3.1887498,0
-12.566918,-4.6345367,0
-11.621512,-3.5806274,0
-11.761969,-0.36392307,0
-8.522216,2.0388992,0
-10.818544,-1.2476768,0
-13.831783,-0.62871146,0
-10.824399,0.5214107,0
