,0,100,500,1000,1500,2000
0,0.0,33.54436822014792,6.952498585802751,16.122428052300933,17.916942051565407,34.987292153827276
100,33.54436822014792,0.0,28.5571902425068,25.863872260930915,21.02620712257052,9.25734985324146
500,6.952498585802751,28.5571902425068,0.0,13.63241545486145,12.525431872902704,29.320519693822227
1000,16.122428052300933,25.863872260930915,13.63241545486145,0.0,8.246633677049784,26.29416774630559
1500,17.916942051565407,21.02620712257052,12.525431872902704,8.246633677049784,0.0,20.839610852456868
2000,34.987292153827276,9.25734985324146,29.320519693822227,26.29416774630559,20.839610852456868,0.0
