PC1,PC2,True_Label
9.456656,0.91047335,0
23.815746,3.2595391,0
10.66006,0.34140205,0
14.8448305,1.6225219,0
7.5014524,-1.075717,0
6.498151,-0.057649136,0
17.976406,1.8554153,0
5.028741,-0.77060604,0
9.360131,-0.26768064,0
18.652687,3.530621,0
13.801921,1.2813468,0
0.20122814,-4.084589,0
6.1456385,-0.04035616,0
4.9436617,-0.19594574,0
-1.6765203,-3.3839347,0
9.395066,-0.59043264,0
11.704671,0.46854258,0
18.366375,2.3270202,0
25.003563,1.9890137,0
3.8648958,-2.1879067,0
4.8157816,-0.87886524,0
4.4174395,-2.2170546,0
16.86052,0.80986977,0
12.55297,0.06180191,0
10.3935175,0.9902649,0
2.4067316,-1.7653041,0
14.210443,0.58206224,0
19.422577,3.5392776,0
0.37996197,-1.1066847,0
-0.25588608,-1.8066468,0
9.681245,-0.021857262,0
9.647599,-0.88377905,0
13.472585,0.3505559,0
14.026637,0.61932945,0
4.219119,-0.35032654,0
4.837199,-1.4389949,0
12.109416,0.34847498,0
14.968663,-0.08641386,0
18.675934,-0.8917036,0
9.705989,-1.4500837,0
11.808324,-0.05575037,0
40.385597,3.4842944,0
11.360894,-0.09260321,0
8.005809,-1.0502043,0
12.99665,0.38244104,0
5.9930677,-1.5971675,0
15.376214,-0.38269854,0
6.713296,-0.17466497,0
15.6956835,0.30952692,0
19.20945,0.90667105,0
6.102086,-1.5116506,0
17.73125,0.9506993,0
10.846002,-1.401679,0
11.409102,-1.1001134,0
9.440352,0.6918454,0
9.697497,-0.5226574,0
11.862443,0.05961895,0
13.121682,-0.15198803,0
18.045044,0.88638306,0
14.745412,0.1508689,0
14.683938,0.695168,0
11.860906,0.76135206,0
1.0648432,-0.5068841,0
29.98647,1.0839214,0
34.989872,3.0609384,0
31.775188,2.5744576,0
34.731747,2.6400476,0
15.6879015,-0.36655617,0
39.937572,3.2157102,0
30.759983,1.8089037,0
29.573402,1.8343625,0
29.684727,1.2070298,0
20.299103,0.2052269,0
28.918064,1.3531308,0
22.683014,0.5886736,0
23.305729,0.5324197,0
18.874352,-0.23741007,0
15.583463,-0.8587198,0
26.454803,1.1920052,0
17.395947,0.7364917,0
12.219008,3.4339852,0
15.228333,1.4123745,0
20.36858,3.1173692,0
18.377434,3.0681233,0
9.520415,0.71898556,0
12.090081,-0.2887578,0
8.589776,0.5950327,0
10.686933,1.1888623,0
5.974284,0.695415,0
9.120927,0.7987447,0
17.019299,1.9028506,0
7.5474787,2.1089377,0
7.2715406,0.43799257,0
12.579991,1.6961598,0
13.397695,1.7552619,0
4.952401,0.1133399,0
18.581799,4.346309,0
7.5983973,-0.85440636,0
16.88359,3.5999331,0
4.5150614,-0.19725752,0
5.7205076,-1.2595792,0
16.0265,1.4637442,0
24.07579,5.0156703,0
18.449131,2.8988118,0
9.290076,-0.25714064,0
14.067906,0.31637335,0
9.695155,-0.6031518,0
8.586972,0.9323373,0
13.727498,2.4231582,0
11.746669,1.4039516,0
10.308433,0.9252949,0
8.152373,-0.40229416,0
7.2644854,0.2601447,0
13.3586,2.4599977,0
22.593544,4.8752112,0
2.8818789,-1.9046543,0
6.758544,-1.2302566,0
14.800937,4.130895,0
24.49754,4.6231904,0
1.6277037,-1.265665,0
14.129636,0.27912283,0
34.240017,8.191431,0
4.1689024,1.3056006,0
10.342824,1.4258246,0
14.331405,2.0416837,0
35.224503,8.498724,0
11.015153,1.2425704,0
10.0391,1.6509895,0
9.144767,1.1604481,0
19.402237,4.3196883,0
19.79089,2.8216224,0
27.92426,6.2903104,0
17.224422,3.941053,0
15.118543,1.4254193,0
10.449481,1.6983867,0
20.099686,4.3081336,0
23.274445,5.0944133,0
8.321511,0.74770355,0
15.44634,2.3761458,0
30.050907,7.241572,0
2.366313,-1.0998216,0
10.8651285,1.5253587,0
6.1434946,0.15525293,0
21.505802,5.208565,0
6.5715322,-0.17987299,0
17.17147,1.4549727,0
-4.362443,-1.9253235,0
-2.412156,-2.3699968,0
-2.231803,-0.21817017,0
9.169499,-0.9974699,0
-0.7677183,-2.0920205,0
-1.8221655,-1.9770715,0
-4.259961,-1.2885957,0
-5.051174,-2.8935308,0
-8.425871,-2.6758733,0
-1.0017023,1.0356774,0
-7.820594,-1.1280155,0
-6.339822,1.9825492,0
8.567903,-0.3147664,0
0.9571314,-2.31982,0
-4.3110476,0.54056406,0
