,0,100,500,1000,1500,2000
0,0.0,11.49303241489305,0.10770101750073244,0.23797099458804058,1.4244772622497066,14.00367198386431
100,11.49303241489305,0.0,7.371732421272176,6.329033185280341,7.615425656633595,1.7159409955900782
500,0.10770101750073244,7.371732421272176,0.0,0.07725914442018368,0.556388582008283,8.804855317330576
1000,0.23797099458804058,6.329033185280341,0.07725914442018368,0.0,0.43519664860101004,7.268226311506866
1500,1.4244772622497066,7.615425656633595,0.556388582008283,0.43519664860101004,0.0,9.609564928325327
2000,14.00367198386431,1.7159409955900782,8.804855317330576,7.268226311506866,9.609564928325327,0.0
