,0,100,500,1000,1500,2000
0,0.0,27.790521159699544,3.6892142731351187,5.716361429233998,11.205045014674951,29.125990055736082
100,27.790521159699544,0.0,24.46888020273784,24.15155539711895,18.093371162980688,5.145022410661932
500,3.6892142731351187,24.46888020273784,0.0,3.4193584135997126,7.539294179104724,25.62883837762136
1000,5.716361429233998,24.15155539711895,3.4193584135997126,0.0,7.015859715418106,24.934754789052946
1500,11.205045014674951,18.093371162980688,7.539294179104724,7.015859715418106,0.0,18.694406674042945
2000,29.125990055736082,5.145022410661932,25.62883837762136,24.934754789052946,18.694406674042945,0.0
