,0,100,500,1000,1500,2000
0,0.0,9.083568593460628,1.8197459204968676,3.6750938917701155,4.775750376006727,12.01970912308149
100,9.083568593460628,0.0,9.038825926884032,8.880876487633701,13.71732630808718,9.451885931613942
500,1.8197459204968676,9.038825926884032,0.0,2.3956491263439452,2.732090083219879,11.045575256090073
1000,3.6750938917701155,8.880876487633701,2.3956491263439452,0.0,0.44123735694199134,8.73918174443165
1500,4.775750376006727,13.71732630808718,2.732090083219879,0.44123735694199134,0.0,14.562047959458486
2000,12.01970912308149,9.451885931613942,11.045575256090073,8.73918174443165,14.562047959458486,0.0
