,0,100,500,1000,1500,2000
0,0.0,18.559001427920894,9.950063341901279,14.966844643492196,14.746619634697305,19.446189213172847
100,18.559001427920894,0.0,19.218734113900847,20.51953286314472,20.949016659567736,13.014379155803388
500,9.950063341901279,19.218734113900847,0.0,12.372400679426358,11.508747882966922,19.494528850750566
1000,14.966844643492196,20.51953286314472,12.372400679426358,0.0,4.927477435083241,18.918257569977868
1500,14.746619634697305,20.949016659567736,11.508747882966922,4.927477435083241,0.0,19.28348752907725
2000,19.446189213172847,13.014379155803388,19.494528850750566,18.918257569977868,19.28348752907725,0.0
