PC1,PC2,True_Label
2.9369774,-8.085299,0
1.9909574,-9.514797,0
4.405763,-7.8110104,0
1.663598,-9.843512,0
3.1070495,-9.100142,0
2.8646517,-7.536456,0
3.0635657,-9.925198,0
3.8961654,-7.759205,0
2.1335645,-9.51499,0
1.5888864,-9.428907,0
3.6764894,-9.41604,0
4.824128,-2.3412163,0
3.4192052,-6.9667654,0
1.6851655,-7.2877464,0
6.302521,-8.575775,0
7.7551847,-2.762667,0
2.2202878,-8.044456,0
2.4236207,-9.622033,0
2.6506796,-10.852146,0
3.6928735,-8.407541,0
0.9328433,-8.555981,0
3.1839032,-8.837179,0
1.7289697,-9.986855,0
2.2473474,-9.34338,0
3.8174996,-9.494568,0
4.5658045,-6.3649597,0
4.4368153,-7.0830145,0
1.2850074,-9.439272,0
5.066596,-4.3838444,0
4.814691,0.9183848,0
3.4965243,-9.74092,0
3.213046,-4.6381025,0
2.6689167,-8.679738,0
7.176064,-2.9726212,0
4.768204,-3.1936772,0
2.1907172,-6.531044,0
2.7577753,-8.43532,0
2.8399434,-8.157115,0
1.545796,-7.7730637,0
5.04708,-4.6202235,0
3.2284274,-8.483541,0
1.6951405,-6.344075,0
4.3219876,-8.137258,0
2.4106517,-6.7160873,0
3.0149188,-8.73813,0
6.0782957,-2.357799,0
2.1731296,-8.556469,0
2.8984761,-6.9951363,0
3.0789957,-10.432202,0
3.281426,-4.77237,0
3.3172803,-4.550291,0
3.3083615,-6.7641306,0
1.4985181,-6.112871,0
3.216753,-9.107886,0
2.7325363,-7.819563,0
3.6618152,-5.5359507,0
4.1737695,-4.957716,0
5.0142097,-2.8237205,0
3.407248,-5.9040833,0
3.1134295,-7.2089834,0
2.8245268,-8.161469,0
6.1620545,-2.9279108,0
7.9594426,2.780204,0
7.377976,6.610341,0
1.5087806,-6.6068525,0
3.2046118,-3.3089647,0
2.3142734,-7.9977465,0
3.0400987,-8.193933,0
1.8114306,-7.0790596,0
3.5932136,-7.1494265,0
5.1879015,-2.9892461,0
3.302507,0.33681393,0
4.5383115,0.71389794,0
2.902557,-2.6498923,0
4.2231193,-1.7928541,0
1.9617919,-5.9894667,0
2.3504395,-4.87963,0
6.5907197,1.5714712,0
4.0795007,-2.040028,0
3.451912,-8.714293,0
2.7230806,-9.676096,0
3.5135446,-8.372706,0
4.727159,-4.825105,0
6.4310937,-5.209241,0
4.6332126,-4.0742188,0
3.6255689,-6.0993233,0
1.6436135,-8.688794,0
2.5472775,-9.598088,0
4.2022834,-3.0556662,0
3.0467153,-9.471424,0
3.182776,-11.501941,0
2.2118301,-7.7247925,0
5.763129,-9.363315,0
3.0942287,-9.660675,0
5.7866473,-11.675853,0
4.0734234,-9.726936,0
0.5654298,-10.167395,0
3.2312965,-13.21747,0
4.524596,-8.4844675,0
5.1748824,-9.104519,0
3.3124013,-9.192174,0
1.1495305,-9.897776,0
3.059544,-9.993238,0
2.00839,-9.875308,0
3.9539456,-7.808567,0
3.628243,-9.45168,0
2.2953138,-7.2114573,0
3.373715,-10.794062,0
1.3811661,-9.0242405,0
6.279692,-8.645869,0
2.5193872,-9.964741,0
2.422749,-8.991534,0
2.2940955,-11.45606,0
1.1329719,-9.117061,0
1.9533302,-10.005931,0
2.8253946,-10.429583,0
1.9567167,-9.969059,0
1.129501,-13.075835,0
2.3273392,-12.134861,0
2.5553813,-8.749443,0
3.8061996,-8.707028,0
1.0930368,-10.74701,0
1.1125721,-10.998539,0
3.30505,-9.395072,0
2.5218482,-12.16291,0
0.44854367,-9.810293,0
1.1652766,-11.833906,0
0.85308206,-11.438186,0
2.3187714,-11.888197,0
0.97901547,-9.789601,0
2.7597427,-10.003588,0
1.7073141,-9.683256,0
2.483786,-9.764163,0
3.1073875,-11.142437,0
4.8575563,-7.358679,0
3.415996,-6.725341,0
1.3711654,-11.64975,0
3.8684034,-6.553854,0
0.6740109,-11.7663765,0
2.4454494,-11.196817,0
4.991264,-11.561488,0
4.6410294,-5.7872133,0
2.9157853,-11.060337,0
2.730627,-10.603401,0
2.0701113,-11.902051,0
2.2460551,-11.553144,0
5.807425,-0.5182011,0
5.3952775,0.4825945,0
3.341721,-3.9976213,0
3.9030557,-4.9474773,0
5.0798526,0.4312048,0
4.6941085,-1.7681603,0
3.5898461,-4.2913837,0
4.7639165,-2.5692577,0
4.3301177,0.9345646,0
3.5187678,-4.46961,0
1.5037524,-3.88158,0
3.1877222,-4.371498,0
3.0752983,-7.4627247,0
2.2736473,-3.0538785,0
2.974125,-3.293219,0
1.6670362,-8.4112835,0
2.921639,-6.402234,0
2.8477683,-3.5276759,0
5.517246,-0.46919596,0
7.214292,0.907609,0
1.7306696,-6.55212,0
3.1696868,-8.166557,0
2.2360587,-5.784649,0
5.831226,1.7211783,0
5.5330367,-2.288413,0
2.209046,-7.605358,0
3.7253222,-6.1552486,0
3.0699296,-5.599081,0
6.0957932,-5.3626776,0
5.203623,0.5774379,0
3.17487,-8.348389,0
2.7849193,-4.0414643,0
3.4004436,-5.7775173,0
6.9917455,-2.1070225,0
3.6934552,-10.316572,0
0.9031724,-7.684537,0
0.56754076,1.9599571,0
2.764336,-7.619936,0
1.4370013,-9.100372,0
3.027863,-10.164326,0
3.5907044,-9.157277,0
2.895883,-8.938112,0
5.1281724,-4.9410057,0
4.1637535,-1.6901081,0
3.4006982,-6.5847664,0
4.4536924,-5.280154,0
2.2384834,-4.681814,0
3.548809,-7.097085,0
1.9977533,-10.832216,0
6.301657,-3.2785661,0
3.212112,-7.785034,0
3.0251637,-7.8009634,0
3.8500848,-4.443515,0
3.3394017,-6.4511385,0
0.84799993,-8.040249,0
1.598075,-7.2868214,0
3.901692,-7.5236177,0
3.3406925,-8.5676365,0
1.5921234,-8.666739,0
4.1639066,-6.875862,0
0.021119714,-8.917249,0
3.226005,-9.478931,0
-6.3830323,-4.8969984,0
1.8445984,-4.031499,0
1.9543301,-7.9757223,0
1.6531557,-2.4313211,0
2.8828564,-6.931489,0
3.3160415,-6.782194,0
4.5169363,-10.353838,0
3.8473601,-6.595134,0
2.3892078,-7.162491,0
5.5111475,-2.1680746,0
2.600268,-5.5153008,0
3.4738822,-7.271742,0
6.500027,-2.1354835,0
3.1694694,-9.471514,0
3.0710907,-7.4014387,0
2.1139665,-8.479659,0
4.0744724,-8.215518,0
3.3840623,-7.210493,0
2.8556495,-3.259825,0
2.9423985,-7.1594963,0
3.4354367,-7.3488855,0
2.980308,-7.653096,0
3.525824,-6.762699,0
3.4478488,-5.1838646,0
5.6403646,-2.0996623,0
0.59653676,-9.174374,0
3.3025956,-8.428623,0
3.7808347,-7.0178003,0
3.258165,-4.7424917,0
2.0124488,-7.395521,0
3.5005727,-5.7357473,0
2.2607741,-11.106126,0
1.6022791,-9.722189,0
3.1836038,-8.519889,0
2.5488462,-8.147038,0
5.156002,-0.47062474,0
4.1735797,-4.063425,0
3.0365248,-7.125828,0
2.6333642,-7.5281706,0
4.4087796,-6.6522083,0
3.7048936,-5.655525,0
4.9382634,-5.7828674,0
3.8662724,-4.2301207,0
1.5345007,-7.200636,0
3.188517,-7.5310955,0
2.019834,-6.2439356,0
4.345366,-7.198306,0
2.7274451,-5.9980536,0
3.0960355,-8.163548,0
3.3024383,-5.7188797,0
3.0705261,-7.293988,0
1.6932257,-8.468947,0
1.4814306,-7.22999,0
1.6930343,-10.103264,0
3.745112,-5.4632673,0
4.9855065,-4.9920187,0
3.024959,-6.554673,0
2.9666677,-7.9736643,0
2.7164793,-9.102793,0
2.347289,-7.374795,0
4.059153,-6.660489,0
2.6165538,-9.731628,0
3.9178348,-8.185464,0
3.2375412,-7.9952097,0
2.774859,-5.857398,0
2.9956455,-10.041948,0
4.927542,-3.081438,0
1.1930789,-9.075708,0
1.1020967,-9.210859,0
3.0630531,-7.575241,0
4.8618054,2.658284,0
4.305885,-11.946817,0
2.2143602,-9.558023,0
2.2938018,-5.0469327,0
3.0339541,-5.305478,0
5.67934,-7.851697,0
3.7077851,-11.218767,0
2.4025397,-10.745568,0
1.6289073,-7.8397007,0
2.9593954,-8.7697115,0
2.6561103,-8.858032,0
0.5968853,-5.0054007,0
1.6382896,-11.015186,0
3.8645291,-7.449788,0
1.045662,-9.336414,0
-0.5146946,-10.428317,0
1.9346355,-7.0787563,0
1.4434716,-7.8701286,0
1.551782,-8.4137945,0
2.7692275,-11.257326,0
1.1749474,-9.918234,0
1.2149521,-10.501923,0
1.0594636,-11.176779,0
2.881433,-7.488571,0
1.6763512,-11.633263,0
3.2427497,-10.349237,0
1.6700536,-8.602459,0
2.0225205,-8.91688,0
3.3645535,-11.483617,0
2.5546832,-8.422861,0
2.2099113,-8.823429,0
1.0951439,-10.594511,0
1.9073666,-10.708607,0
6.4271827,-4.280922,0
2.381209,-9.320256,0
1.7423941,-9.545539,0
4.563713,-8.667871,0
3.0762687,-7.97894,0
2.0429482,-9.612852,0
2.424172,-9.964117,0
2.8914351,-7.686702,0
1.3225542,-7.278267,0
2.1777515,-7.817708,0
1.4681534,-7.699504,0
2.2200189,-10.681051,0
2.1443439,-7.9845467,0
2.423841,-8.158063,0
3.0746646,-8.576039,0
3.3088102,-11.206192,0
4.755092,-1.6695879,0
1.6784109,-8.173387,0
0.73417866,-9.153007,0
1.1848296,-10.788735,0
2.0401592,-11.420626,0
2.0099835,-10.876947,0
2.1612706,-10.263758,0
4.050553,-6.2487946,0
1.956833,-9.546209,0
0.53393376,-10.866645,0
1.9266316,-10.851624,0
3.1656618,-11.205475,0
4.645141,-11.528477,0
2.0623388,-9.95727,0
5.6273894,-3.385724,0
2.1429796,-10.954363,0
2.126803,-12.179628,0
2.8387752,-11.751108,0
1.6568931,-8.344494,0
0.802498,-9.547373,0
4.120934,-4.458503,0
3.199613,-7.752943,0
1.4713968,-11.136218,0
3.1505046,-10.863714,0
2.9161477,-8.426318,0
1.3752042,-10.719053,0
4.190759,-7.555649,0
2.365921,-13.116938,0
1.998748,-7.8397455,0
2.812244,-12.713259,0
3.4074383,-10.135584,0
4.1710734,-5.239876,0
2.8202767,-11.4306345,0
7.067126,-4.130391,0
3.4641385,-7.2019215,0
2.576138,-8.6352825,0
2.8380537,-8.621716,0
2.5723705,-8.633984,0
4.275862,-9.418425,0
2.8314104,-11.650224,0
1.7821635,-9.888399,0
1.214851,-10.46883,0
2.0285358,-11.351659,0
1.4403869,-10.130901,0
2.3557458,-9.270685,0
1.8553721,-11.282419,0
2.0455732,-10.381875,0
2.2766252,-8.722975,0
1.2480494,-9.801888,0
2.1604195,-9.083066,0
2.174594,-10.153067,0
6.3769584,-6.986413,0
2.6852126,-8.197518,0
2.9227753,-8.750769,0
3.2450051,-8.078727,0
2.2723646,-8.453869,0
1.879923,-11.360857,0
1.3595148,-9.878574,0
1.9730076,-10.212219,0
1.5940176,-10.968453,0
1.2496341,-10.79572,0
3.5465508,-13.074295,0
2.2047877,-9.600524,0
2.5973244,-9.532334,0
1.2095233,-11.52153,0
3.319018,-11.542675,0
2.862677,-12.144225,0
2.3022733,-9.655882,0
3.3583198,-12.107599,0
4.6178746,-7.6615896,0
2.0872889,-9.66526,0
2.5367303,-9.402539,0
4.924034,-7.5581074,0
2.8225636,-11.183976,0
3.2991333,-11.409641,0
4.4867196,-11.208786,0
1.8163167,-10.793487,0
2.2740865,-11.968346,0
1.1204077,-10.669748,0
1.3124017,-10.77722,0
1.544088,-10.495117,0
2.4581604,-12.257215,0
2.0498571,-9.30745,0
3.106339,-9.353819,0
2.4889836,-10.111927,0
5.043316,-9.444689,0
5.7500434,-3.2217026,0
1.0656143,-11.583708,0
4.1474447,-9.687587,0
3.439444,-11.739642,0
0.6026963,-9.001478,0
2.4425097,-9.754181,0
2.6942697,-11.976161,0
2.454721,-8.779438,0
1.9082323,-10.380747,0
1.9692608,-9.076011,0
1.9966031,-10.858749,0
2.6789436,-9.292395,0
1.7525913,-11.717264,0
-0.26632583,-10.730374,0
2.0703979,-10.259577,0
2.8758807,-12.34804,0
3.801765,-12.301044,0
2.8672838,-9.827659,0
2.2839026,-10.227087,0
0.8614532,-9.673796,0
2.3376212,-9.782129,0
2.3259883,-10.727676,0
2.2170668,-11.363239,0
1.2447377,-10.061804,0
3.7738662,-7.158084,0
2.3325992,-11.879708,0
2.2501965,-10.784077,0
2.3156576,-10.315601,0
2.366209,-11.275992,0
1.783146,-9.850122,0
1.8116857,-9.617447,0
4.831216,-10.337211,0
4.0303025,-8.9080715,0
1.3404018,-9.813298,0
4.402737,-6.0629263,0
4.159611,-10.8586235,0
2.385243,-9.693705,0
2.6845078,-9.317756,0
2.2300992,-10.239807,0
1.0324205,-11.132119,0
3.1966162,-10.461747,0
2.74057,-10.9207115,0
2.667776,-8.306208,0
2.3295312,-9.29641,0
2.027996,-12.737733,0
2.5116973,-11.893083,0
3.715734,-11.676655,0
3.0074396,-8.102363,0
3.7690272,-9.391317,0
3.9159145,-6.1067114,0
1.3226727,-10.321424,0
1.4573973,-9.902716,0
1.0400354,-10.5564995,0
1.970785,-11.325646,0
4.1255813,-12.148316,0
1.1694416,-10.991049,0
1.266965,-11.350031,0
4.124327,-7.547084,0
4.928305,-8.465515,0
2.7914739,-9.13866,0
3.077734,-8.509111,0
2.1100955,-9.160543,0
2.5615373,-10.470146,0
2.5425467,-7.2512856,0
3.4499178,-7.20317,0
1.6638917,-7.3007946,0
1.5342795,-9.102266,0
3.8987794,-9.957653,0
3.5660744,-10.234404,0
3.2408576,-9.317445,0
2.1561384,-10.999416,0
3.090798,-9.430215,0
5.3559265,-1.6575997,0
3.7489448,-10.120667,0
5.4856124,-1.6989413,0
2.3311958,-8.129801,0
1.348631,-9.844895,0
1.7067229,-8.986555,0
5.6576858,0.11606622,0
4.292876,-6.2444706,0
1.9718071,-10.93155,0
2.096654,-7.3218,0
2.4123702,-8.406629,0
4.3643913,-7.6839914,0
3.2407966,-9.182999,0
4.7253118,-6.114032,0
2.9266372,-9.502885,0
-14.079307,-1.5247264,100
-12.207032,-1.1334155,100
-13.384404,-0.9954907,100
-13.950776,0.09012437,100
-12.780159,1.0028343,100
-12.815644,-0.7047668,100
-11.8628645,-0.14658725,100
-13.263282,-1.8925604,100
-11.127406,-2.356236,100
-13.573613,-2.955643,100
-12.684874,0.71602154,100
-12.843381,-1.644156,100
-13.292876,-0.7828295,100
-10.787887,-1.5101607,100
-10.268959,-2.6201491,100
-11.622849,-1.5098813,100
-11.087037,-0.71627903,100
-12.86135,2.7037265,100
-13.997497,-1.1467681,100
-8.383599,-0.58548987,100
-13.041034,-1.9972631,100
-10.462939,1.6170785,100
-12.5182495,-3.5202148,100
-12.701308,-0.70105857,100
-11.1849,0.2988603,100
-10.000378,-0.7363644,100
-11.990561,-1.9579352,100
-11.068421,-2.7025146,100
-9.874032,2.0999322,100
-12.775111,-1.6251097,100
-12.227319,-2.396067,100
-11.353322,0.6906693,100
-10.928962,-1.7347907,100
-9.331232,3.513624,100
-12.308557,-1.0524693,100
-10.278266,-0.86549485,100
-13.643147,-0.84052217,100
-10.597924,-4.0729218,100
-11.253449,-2.7603703,100
-12.671099,-2.0222712,100
-11.511117,-2.7640748,100
-14.574582,-2.0676947,100
-11.088331,-1.1158472,100
-11.342279,-1.9943595,100
-11.580861,-0.021703005,100
-13.609595,-0.56073576,100
-12.174856,-0.90068245,100
-13.052254,-2.5378256,100
-14.331861,-0.8980855,100
-13.399461,2.0797791,100
-7.4510875,3.9256055,100
-10.545304,1.3660824,100
-11.423226,-3.0658588,100
-12.109066,-3.7155802,100
-13.06408,-3.0931964,100
-10.713171,0.26663768,100
-10.635105,-1.7450088,100
-13.1033325,-1.3931177,100
-11.020682,-1.176961,100
-11.429614,-2.0174456,100
-12.770577,-0.7292404,100
-10.051465,3.956617,100
-10.546927,-1.1923338,100
-11.644048,-1.8526429,100
-11.218205,-3.6140916,100
-13.16963,1.0425856,100
-12.497214,-2.9426804,100
-13.706098,-3.129865,100
-9.458047,-2.4874701,100
-12.018767,-1.7165005,100
-12.8419,1.025491,100
-12.743933,-3.269123,100
-12.766059,-0.6357511,100
-12.9874935,-2.3592486,100
-11.509935,-5.0232854,100
-14.519294,-3.421106,100
-12.164064,-1.5781196,100
-10.995492,-0.7986604,100
-13.090566,-2.1239438,100
-13.535344,-2.2584434,100
-11.248042,-1.5337015,100
-12.49407,-3.2988532,100
-13.35093,-1.3727734,100
-9.177155,-4.1921616,100
-11.0652,-2.4441159,100
-12.614461,-1.6807077,100
-10.307326,-2.0422626,100
-11.726208,-2.9393587,100
-12.879738,-2.7631845,100
-12.653655,-0.5415449,100
-12.203675,-2.133709,100
-12.331498,-0.8455262,100
-12.75689,-1.6442811,100
-12.039994,-1.955483,100
-13.310447,-2.270829,100
-9.551485,-0.39479256,100
-10.46348,-1.1640961,100
-10.254019,-2.1932635,100
-12.546673,-0.7804798,100
-12.588694,0.6227391,100
-10.300766,1.2413442,100
-13.253163,-2.49011,100
-10.294011,-1.6776184,100
-10.612979,-1.869726,100
-12.544221,-2.1992414,100
-11.023408,-0.30759227,100
-11.530678,2.40885,100
-10.913878,-2.917061,100
-11.338453,-2.4125352,100
-10.119506,-6.1426935,100
-12.084991,-0.026213408,100
-12.095204,-1.5070461,100
-13.231384,-0.98553646,100
-13.468568,-0.898364,100
-12.673322,-2.219434,100
-12.321195,-1.1562006,100
-13.673039,-3.4850047,100
-12.454293,-3.7384546,100
-11.712901,-0.20396042,100
-13.736724,-1.4924324,100
-12.167489,-1.8335364,100
-11.940594,-2.8150802,100
-14.670063,-1.1567097,100
-12.923709,-1.3134395,100
-11.923368,-3.2827644,100
-11.613848,-1.7423279,100
-11.431826,-0.876959,100
-12.810849,-2.7271338,100
-12.252625,-1.4565015,100
-14.725033,-1.5376186,100
-11.613301,0.2686994,100
-10.785312,-1.5312542,100
-13.077582,-2.2951388,100
-12.665402,-2.2375274,100
-10.02416,-1.9842559,100
-12.5424185,-1.0714418,100
-10.731324,-0.56982523,100
-11.52007,0.26248717,100
-12.268714,-2.506744,100
-10.579411,-2.32135,100
-12.246781,-2.8560665,100
-12.00535,-1.6008456,100
-10.84534,3.1303585,100
-12.93414,-2.828046,100
-10.574088,-3.0098786,100
-12.7652025,-2.039049,100
-10.773404,-0.020094752,100
-9.558999,-0.53838134,100
-11.982778,3.1364963,100
-11.675222,-2.3049245,100
-12.918555,0.054221988,100
-12.906001,-0.7485491,100
-10.506454,4.2758694,100
-9.535988,-1.2058303,100
-14.391111,-2.741775,100
-11.847175,-2.1590416,100
-10.7906065,2.6682837,100
-11.7882395,-0.03872955,100
-11.193661,-0.31571627,100
-11.687884,-3.4065375,100
-9.839301,-2.0267658,100
-8.646192,-3.7489262,100
-12.101639,-0.84436065,100
-12.458396,-1.0591371,100
-11.959097,-2.0274482,100
-12.827517,-2.540093,100
-13.324193,-3.1189342,100
-12.225295,-1.2475734,100
-12.437703,-1.9219234,100
-12.506841,-2.1565332,100
-10.5269575,-0.46375692,100
-12.241786,-0.60436106,100
-14.406745,-1.099251,100
-10.47605,-0.9341774,100
-13.160378,-2.1332355,100
-8.779415,0.29521334,100
-10.103145,-0.3414216,100
-11.5639305,-1.4954867,100
-12.987344,-2.1408463,100
-13.540839,-3.2291443,100
-11.966107,-1.1566764,100
-13.72513,-1.8496094,100
-11.437728,-2.7922294,100
-13.179759,0.3377521,100
-11.669575,0.05994296,100
-11.80512,-2.8418407,100
-11.143491,-0.66278905,100
-11.733253,1.7379901,100
-12.277923,-1.7163084,100
-11.220828,-0.37093353,100
-10.984037,-3.2681036,100
-11.276509,0.26478028,100
-9.5882845,2.4958434,100
-11.449656,-0.41263604,100
-9.814117,-0.35751832,100
-9.752164,-1.5833476,100
-12.721357,-2.6778479,100
-10.840304,-1.179813,100
-11.44723,-3.043664,100
-10.89187,1.8873785,100
-12.237327,-1.5331752,100
-13.637174,-1.5821897,100
-12.007203,0.15172207,100
-12.659153,-0.94185853,100
-11.015747,-2.4064217,100
-10.952989,-3.2595086,100
-14.215255,-3.5869265,100
-10.00614,-2.3845277,100
-10.517102,-2.4511619,100
-11.125082,-3.432483,100
-14.084145,-2.0673065,100
-12.285315,-0.97117853,100
-12.00014,-2.5859149,100
-11.610639,2.6276796,100
-11.350987,-0.6854327,100
-10.384271,-0.39518774,100
-11.994819,-1.4105185,100
-9.667078,-2.1791444,100
-10.268172,-3.122057,100
-12.602822,-1.977041,100
-13.061557,-3.3799615,100
-12.0984535,-1.0884657,100
-11.446426,-1.9868886,100
-13.1450205,-2.5001726,100
-10.945895,-0.2187221,100
-11.820659,-1.7683722,100
-14.340371,-0.29506934,100
-11.815391,-1.9031713,100
-13.094573,-1.3922226,100
-12.346958,-2.2083397,100
-11.086726,-2.7271004,100
-11.693277,-1.5211608,100
-12.800452,0.40687597,100
-13.319341,-3.0749912,100
-11.371824,-3.7829258,100
-13.25446,-2.2527134,100
-11.755747,-1.5478958,100
-13.47233,-0.76482767,100
-14.910068,-2.0240302,100
-11.877819,-3.6672428,100
-12.461266,-1.1326137,100
-12.596988,-2.6834514,100
-12.195966,-1.9979346,100
-10.808661,-0.6306922,100
-11.937287,0.9188075,100
-11.769162,-3.1994336,100
-12.468097,0.64201283,100
-12.788772,0.030825138,100
-13.878341,-2.7644048,100
-12.443017,-2.0507731,100
-14.628344,-2.6884654,100
-12.306636,1.5419314,100
-12.503714,-2.1044972,100
-11.58401,-0.53840923,100
-11.1825285,-1.967909,100
-13.288665,-2.8944077,100
-11.733383,-1.9355736,100
-12.282945,-1.5222872,100
-10.608094,-0.4938084,100
-11.695315,-3.4868166,100
-9.266868,-3.37835,100
-11.589557,-1.1218551,100
-13.759032,1.3688941,100
-10.036,-4.001752,100
-12.766608,-2.1678607,100
-12.201484,0.46896052,100
-12.395181,-1.429712,100
-10.449636,-2.4012957,100
-12.933843,-2.360688,100
-11.128507,3.4588044,100
-13.062014,0.14899945,100
-11.251069,-1.3205106,100
-12.750115,-0.68465316,100
-12.644571,-2.4292293,100
-11.785142,-1.0578367,100
-12.172742,-1.7693588,100
-12.267253,-2.8178217,100
-10.816017,2.6621034,100
-12.469772,-2.8932498,100
-12.107516,-1.6437565,100
-10.905091,-0.71996856,100
-14.075737,-0.021459937,100
-12.014821,-2.6571755,100
-14.167119,-2.1456213,100
-11.093587,-3.1303551,100
-12.217006,-1.713512,100
-11.822021,-2.6566916,100
-11.499873,-0.036872387,100
-11.399602,-1.4659734,100
-13.351678,-3.5529752,100
