,0,100,500,1000,1500,2000
0,0.0,22.725132479316947,9.424287060196313,15.19338837973,14.859771441834326,25.05104313035022
100,22.725132479316947,0.0,23.285148691322092,25.575119839393576,25.259013307598764,16.077459770350885
500,9.424287060196313,23.285148691322092,0.0,10.554255805433412,9.617323661659563,24.184988485194772
1000,15.19338837973,25.575119839393576,10.554255805433412,0.0,4.072478403767956,24.348760088194027
1500,14.859771441834326,25.259013307598764,9.617323661659563,4.072478403767956,0.0,23.792608689970137
2000,25.05104313035022,16.077459770350885,24.184988485194772,24.348760088194027,23.792608689970137,0.0
