,0,100,500,1000,1500,2000
0,0.0,22.899151779598494,12.076244480642295,19.1654622486782,18.943977956892972,24.16539150494029
100,22.899151779598494,0.0,24.19504125894908,26.32690577518089,27.004966986271636,17.01600429270694
500,12.076244480642295,24.19504125894908,0.0,13.554044184364566,12.873617002865057,22.739677610983794
1000,19.1654622486782,26.32690577518089,13.554044184364566,0.0,4.524727423002726,22.723125561580225
1500,18.943977956892972,27.004966986271636,12.873617002865057,4.524727423002726,0.0,23.24511068574755
2000,24.16539150494029,17.01600429270694,22.739677610983794,22.723125561580225,23.24511068574755,0.0
