PC1,PC2,True_Label
0.79429793,11.316151,0
1.4284852,12.976593,0
3.8879626,10.340292,0
0.21429801,16.282146,0
1.5093057,12.452023,0
3.4047139,9.627689,0
2.541424,10.769777,0
1.6859982,12.517984,0
2.0995038,13.689682,0
0.7526314,14.282784,0
2.669679,12.646452,0
3.2577965,7.283897,0
2.2227433,10.944016,0
3.784362,11.708661,0
3.5816987,8.291249,0
4.7979956,7.539472,0
2.3760417,9.748046,0
-0.20307827,13.29162,0
2.0829208,13.277445,0
2.1530936,12.534317,0
-1.3949602,15.005912,0
4.0221186,9.558656,0
-0.19138479,13.758052,0
1.3135586,12.991988,0
2.9997313,12.455475,0
5.024868,7.661121,0
7.4735785,2.5374086,0
2.126426,15.625072,0
3.868693,6.564299,0
5.9605494,2.4962358,0
5.0761433,12.273825,0
5.267515,11.222538,0
0.9547155,14.22014,0
2.96125,8.390941,0
4.042571,6.97675,0
3.8930771,9.000461,0
3.0665257,12.626263,0
2.9373486,11.195628,0
-0.93143463,12.322596,0
6.3399916,6.502106,0
2.130133,10.232472,0
0.5083909,10.986998,0
1.8862047,9.337514,0
0.77734995,10.147087,0
0.7164688,13.456432,0
3.597462,10.799751,0
0.78826356,12.500067,0
0.98693585,13.649877,0
-0.94200313,16.55009,0
1.3987038,11.977222,0
2.600846,10.842591,0
1.4090483,10.249292,0
1.6147869,11.218527,0
0.8837106,12.393499,0
3.0762951,9.405928,0
3.6064255,8.331451,0
2.0153592,13.118186,0
3.494726,6.862908,0
4.34859,8.866496,0
2.8834503,8.475124,0
3.0228007,10.053086,0
5.5268745,5.035866,0
5.8605957,1.9475912,0
3.2098095,-1.6311842,0
-0.9280145,11.447232,0
2.5877173,10.644346,0
1.0178647,10.464758,0
1.8999126,9.073422,0
1.840143,8.97462,0
0.28911495,9.633985,0
5.276844,7.482944,0
2.700875,4.243212,0
3.0690143,4.757192,0
2.1541197,4.3881774,0
2.376787,6.7116375,0
2.9089692,8.00922,0
1.2960424,8.1522455,0
3.6030319,8.528774,0
2.7865732,6.657246,0
3.7756665,10.537387,0
2.9831474,10.018389,0
2.3182638,11.160885,0
5.6677694,6.9106374,0
5.802042,6.749745,0
4.2989693,5.922416,0
2.409033,9.319997,0
0.69112825,15.054432,0
1.3385079,13.009647,0
3.2283566,7.611419,0
