,0,100,500,1000,1500,2000
0,0.0,29.62291643050134,13.735296158378087,23.23851613551363,22.61377972254033,31.511767335454902
100,29.62291643050134,0.0,25.55878054611682,27.187453383148643,25.700583286095025,16.039899351070048
500,13.735296158378087,25.55878054611682,0.0,15.134315027843032,13.715254064132274,26.307960250906593
1000,23.23851613551363,27.187453383148643,15.134315027843032,0.0,5.822752315863056,24.757421391952
1500,22.61377972254033,25.700583286095025,13.715254064132274,5.822752315863056,0.0,25.069300105026397
2000,31.511767335454902,16.039899351070048,26.307960250906593,24.757421391952,25.069300105026397,0.0
