,0,100,500,1000,1500,2000
0,0.0,8.148281904788604,2.0652771072674305,3.596233532045084,4.710101788665229,12.481443972506646
100,8.148281904788604,0.0,8.884015742853496,8.595426958266836,11.821621648885149,5.859205139707714
500,2.0652771072674305,8.884015742853496,0.0,1.5867479312792232,1.659336516633957,11.795448839657196
1000,3.596233532045084,8.595426958266836,1.5867479312792232,0.0,0.373880004573673,8.602672085134156
1500,4.710101788665229,11.821621648885149,1.659336516633957,0.373880004573673,0.0,12.98927881409975
2000,12.481443972506646,5.859205139707714,11.795448839657196,8.602672085134156,12.98927881409975,0.0
