PC1,PC2,True_Label
-1.8043427,11.727529,0
-2.8125632,11.448856,0
-5.1710963,6.2923803,0
-3.6281188,11.305291,0
-2.094052,9.904424,0
-3.1745415,10.1486435,0
-4.6162977,11.359671,0
-3.0682855,9.024078,0
-4.062497,10.333914,0
-3.3032746,11.183004,0
-4.711182,9.2273655,0
-2.562887,5.0487194,0
-3.8022227,10.336802,0
-1.9475718,10.645387,0
-4.43003,7.159623,0
-5.9154744,3.3694031,0
-3.5414376,8.167991,0
-3.2520041,12.347782,0
-3.2032259,10.8485155,0
-3.6456323,10.436167,0
0.15302044,11.860509,0
-4.909161,5.73743,0
-0.5633277,13.065244,0
-1.0650413,10.870057,0
-4.0017724,9.560286,0
-4.394841,7.3664894,0
-8.379338,2.5470397,0
-3.1410842,11.717869,0
-3.6693866,8.7892475,0
-8.810377,0.97104335,0
-3.4670675,10.118483,0
-6.8040447,6.8436356,0
-1.7170157,11.448895,0
-5.520739,5.642063,0
-6.0470085,5.7272053,0
-2.195861,9.700165,0
-3.5984044,10.748998,0
-2.4165428,10.097914,0
-0.75754833,10.194517,0
-6.6799793,4.619895,0
-4.5813704,10.805265,0
0.58712405,11.753803,0
-4.2840033,7.8564496,0
-2.5248642,7.618452,0
-1.8921244,10.614558,0
-4.968473,6.7175374,0
-1.8767962,11.310864,0
-1.9585941,10.578737,0
-1.2291002,12.209907,0
-1.8271554,11.342107,0
-2.635418,6.645289,0
-4.438084,7.391511,0
-1.717623,10.14898,0
-2.0501657,10.736349,0
-3.4810839,9.139614,0
-3.5438042,7.533308,0
-4.0892806,8.804597,0
-4.536273,6.033284,0
-4.599735,8.464214,0
-5.109158,5.202114,0
-4.483338,8.357606,0
-5.8929963,5.0369368,0
-5.445784,0.30361128,0
-6.688162,-3.590414,0
-2.2584972,9.19819,0
-3.0745301,8.178684,0
-1.6018686,10.164276,0
-4.004764,6.355119,0
-2.4799345,5.9420223,0
-1.8970218,8.238069,0
-2.0026035,10.044018,0
-2.3874493,4.389502,0
-4.071555,2.3651168,0
-3.6230679,4.863218,0
-3.82001,0.79082286,0
-3.43974,9.238612,0
-2.505742,8.196255,0
-2.9902668,4.2989125,0
-3.3775997,6.0268965,0
-3.8071988,9.561129,0
-4.6750903,7.354801,0
-4.420385,9.782694,0
-5.897052,9.442804,0
-7.205436,7.0726247,0
-6.30963,5.0150366,0
-3.386716,7.2378907,0
-0.30295706,13.388805,0
-1.1727521,11.924823,0
-5.169508,6.4826303,0
-2.160152,11.282545,0
-3.550107,11.989726,0
-1.3484639,9.78135,0
-1.1083934,10.103334,0
-2.2824657,11.099646,0
-3.6675775,8.144676,0
-0.7545382,12.000856,0
-3.95683,10.23511,0
-1.1401788,11.2762575,0
-4.52036,9.398729,0
-6.364069,4.698659,0
-4.104912,9.443768,0
-0.7718925,12.90589,0
-7.1587496,6.0377865,0
-3.9650922,10.83118,0
-6.4949727,5.7769475,0
-3.5899687,8.809116,0
-2.2130506,10.070835,0
-3.8993483,9.641742,0
-3.0713944,10.603179,0
-7.6157913,4.2394347,0
-3.9283812,10.377621,0
-4.1234193,8.644857,0
-3.8728762,9.997727,0
-1.1926515,12.987603,0
-2.0700853,13.864915,0
-4.845219,9.557321,0
-4.2069073,11.12531,0
-0.8055308,13.797103,0
-2.078417,11.9847355,0
-3.6820772,7.7392263,0
-1.6827686,9.695139,0
-0.57647985,12.843638,0
-0.3079084,10.666551,0
-3.911429,10.741305,0
-4.4923706,12.623318,0
-1.9042053,11.315383,0
2.0343366,12.282381,0
1.3475947,14.570782,0
-2.3772519,10.837121,0
-3.1146731,11.453315,0
-1.6853046,11.31603,0
-1.4939231,9.864658,0
-3.6923592,9.824591,0
-6.458083,10.087444,0
-5.645394,6.4479933,0
-4.645516,7.751266,0
-3.2840738,11.921746,0
-3.1795611,9.019173,0
-0.70447224,12.329293,0
-2.5429916,11.359066,0
-2.2824607,9.200394,0
-9.52358,3.9844606,0
-4.133102,10.1150465,0
-5.3017626,9.015482,0
-0.85398686,11.4909,0
-3.1609395,11.894013,0
-1.8490522,6.147497,0
-5.247296,2.6704555,0
-4.3629127,4.9354963,0
-4.4911237,6.0971317,0
-5.370206,2.1689272,0
-2.9409084,5.6839404,0
-4.728131,5.5760455,0
-0.60296345,1.2568514,0
-2.581719,3.2484736,0
-2.5801816,6.94361,0
-1.9316015,4.7191067,0
-1.7179244,5.947564,0
-4.164954,9.521677,0
-4.59934,7.2669606,0
-2.180686,5.2999887,0
-2.4273796,8.096838,0
-5.4354906,8.072062,0
-8.126769,3.8965397,0
-7.821227,2.1100845,0
-7.36992,-0.28391886,0
-2.8798165,10.264734,0
-3.6613994,9.231835,0
-2.3085957,6.9910436,0
-4.8939857,1.6689172,0
-5.8474813,7.236788,0
-2.5986605,9.335169,0
-4.149267,5.9385834,0
-6.763257,1.004793,0
-3.3514724,6.413106,0
-5.57804,4.0109606,0
-4.1007266,8.936545,0
-5.9044385,6.4585786,0
-2.1488426,8.736108,0
-7.3601575,1.4793854,0
-3.4556577,9.661301,0
1.214988,8.86796,0
2.4542842,-1.6067557,0
-3.1126401,10.513214,0
-0.7751813,13.462957,0
-3.3481486,12.26832,0
-4.0566688,8.69164,0
-3.291372,9.525684,0
-4.3363767,6.785717,0
-5.376396,3.3441827,0
-3.5063581,6.8513155,0
-5.3892684,3.1082087,0
-3.7489557,6.8471556,0
-3.5257263,8.965134,0
0.3697698,13.402518,0
-1.9184918,5.186751,0
-4.691898,6.8720517,0
-4.6022077,6.6825094,0
-2.3807402,7.3239007,0
-2.1123772,12.74658,0
-2.2358234,10.985966,0
-1.5096138,8.324345,0
-3.6548462,10.158595,0
-1.6344981,6.9391594,0
-4.8466945,9.679132,0
-0.051876158,8.943082,0
-0.36887258,13.395619,0
-4.0049143,8.357705,0
3.824625,10.530349,0
-0.045214593,8.647049,0
-2.1208699,10.006119,0
-4.68487,5.2202325,0
-5.4989133,8.239312,0
-4.6845217,8.593854,0
-5.138699,8.9256115,0
-3.1422658,7.6344113,0
-4.044895,7.9631453,0
